name,gender
smt lali,f
kumari kaushal,f
raveena,f
sarita,f
anju,f
kavita gupta,f
kranti devi,f
shilpa rani,f
neetu,f
श्रीमती पारस बाई,f
smt sugna devi,f
rubby,f
sunita,f
manisha,f
smt rakhi,f
रीना कुमारी,f
reeta jain,f
ku. rekha,f
pooja,f
smt itvarya,f
shanno,f
smt haju,f
manju bai,f
sanju,f
sohi,f
geeta,f
muskan @ chandni,f
najarana,f
sudha yadav,f
megha @ kaka,f
aarti,f
p. subramani,f
pooja,f
miss nilofer,f
raj & pani devi,f
geeta,f
vimala,f
khima sunar,f
meena and harsh,f
geeta,f
radhika muktan,f
aasha,f
nasreen,f
shalini agrawal,f
tabsum khanm,f
kavita,f
smt. meena devi,f
smt sunita devi,f
kanchan,f
miss. bebi,f
kiniya,f
smt devendri devi,f
reena kumari,f
bhagwanti,f
kiran,f
sapna,f
priya,f
radha,f
jhansi rani samuel,f
miss sunita,f
anjaly,f
mamt and his  son ranvir singh,f
khusbu,f
यशोदा,f
smt.  anchhi devi,f
su.shree. sunita  nai,f
raj kumari,f
kumari saloni,f
smt gayatri bhil,f
vimlesh,f
prem devi,f
archana,f
mehnaz,f
suman,f
anuradha,f
annu,f
kamakshya @ mona,f
satya mukhi,f
श्रीमती जरीना,f
km maheswari,f
anju mangalam,f
rita,f
sushila,f
khusbu,f
pareeti,f
aarti,f
varsha w/o sunil kumar,f
nisha,f
smt. sawitri regar,f
gudiya,f
anam b,f
priyanka,f
pushpanjali nayak,f
shakeela begum,f
megha,f
kumari heena bharati,f
krishma,f
neha,f
"savita, manav & deepansu",f
priti,f
smt. usha,f
smt. usha,f
neha,f
श्रीमती मीनु,f
sakina,f
manju bhasin,f
kumari banti,f
nitu,f
smt. lali,f
rajkaranta,f
rinki,f
rakhi,f
himanshi @ varsha,f
pooja,f
asanti devi,f
parul,f
rahimun nisha w/o abdul kadir,f
garima,f
chandni,f
laxmi,f
jyoti,f
priti,f
kulina momin,f
hasina momin,f
hasina momin,f
ruksana bano,f
garima,f
kumari hina parveen,f
krishna devi,f
sharda,f
bindu,f
meena kumari,f
sharinimle,f
santosh salvi,f
priyanka mal,f
kumari sima rawat,f
heena parveen,f
shabana,f
guddi @ nisha,f
priya,f
amrin,f
varsha,f
leela  kanwar,f
pooja,f
sangeeta,f
sarvesh,f
pooja verma,f
sita,f
nibo devi,f
neelam,f
कान्‍ता,f
ajmal,f
lalita,f
kumari maya,f
anjana,f
vidha,f
nahida,f
smt sapna,f
ritu sharma,f
reetu,f
ranjna,f
payal,f
kuso devi,f
meera,f
amrita,f
sheelu,f
subhi khan,f
jyoti kumari,f
ashiya,f
rukhsana,f
sangeeta,f
satyvati,f
sudha,f
keshu kumari,f
pinki,f
ranjna,f
kiran bala,f
ms janky sawra,f
anju,f
laxmi,f
phoolwati,f
sajda,f
kiran,f
meenu,f
rakhi,f
manisha,f
geeta devi,f
sudesh kumari,f
geeta,f
radhika,f
kamlesh,f
sonu devi,f
nikita,f
bidhya,f
sabila,f
soniya,f
annielal @ bharti,f
mis radha regar,f
saroj @ kalu,f
soni kumari,f
nibha kumari,f
bimla sunwar d/o,f
seema,f
meenu,f
jyoti kumari,f
pushpender kaur @ khushi,f
laxmi,f
manjusha,f
sangeeta,f
reetu,f
tulsi  kumari,f
anita,f
rani,f
hudi bai kir,f
rekha,f
shalu,f
smt. ladi bai mali,f
harsha chauhan,f
sayna,f
pooja,f
ritu,f
saida,f
rajni,f
mahmun khatoon,f
saraswati,f
anisha,f
nazira,f
fareen,f
km. dikksha mavi,f
upasana @anshu,f
deepika singh,f
komal,f
su.shree  jasoda,f
shivani,f
kumari puja,f
amrooti,f
sobha,f
najira,f
"tanisha d/o govin ram r/o 24/86, 1st floor, tilak",f
babita,f
monika,f
purnima @ priya,f
anita,f
mamta,f
kr. pratibha,f
km sweta jain,f
maryana,f
pooja,f
pooja,f
rabhida,f
mamata,f
puja sharm,f
smt. santoshi,f
manisha,f
aarti mishra,f
babita,f
arti,f
poonam @ muskan,f
anzum,f
bhawna,f
shahin,f
darfasha,f
madhu,f
suman w/o ganga ram,f
annu,f
reena ( with child durgesh 4 years).,f
rukshana,f
khusbu,f
नेहा,f
shabana,f
basanti,f
smt kusumlatta,f
archana meena,f
jyoti,f
putulu devi,f
mansi,f
sunita,f
amrita,f
sarita,f
anamika sujata,f
जशोदा,f
मांगी बाई,f
smt kali,f
asha,f
babita,f
vimla gameti,f
gudiya,f
govind ram,f
durga devi,f
komal,f
manimegla,f
priya,f
doli,f
kavita,f
aashu,f
daljit kaur,f
sobha,f
gulista,f
ramdevi,f
smt. preeti bhati,f
rekha,f
shivani,f
aarti choudhri,f
manju,f
sunita,f
babita,f
prinkaya @ pinki,f
shimla,f
pushpa devi,f
hasmita,f
meera,f
monika  w/o vikash,f
lalita,f
soni yadav,f
atiq ahmad,f
pooja,f
sehnaaz baano,f
khusboo,f
rakhi,f
rachna,f
rekha,f
rinki,f
ममता,f
bagga kunwar,f
"smt. simran or seema,",f
rekha @ bhuri,f
rekha,f
babli,f
smt sunita,f
ramesh yogi,f
smt. leela,f
sonam,f
manisha,f
shweta saxena,f
sonam,f
anju kumari,f
preeti,f
kajal,f
अनुबाई,f
sarita kumari,f
km priyanka,f
rajni d/o ram singh,f
hemuna,f
smt.kalawati,f
pooja rani,f
serul khatun,f
pooja,f
janvi,f
anjali,f
poonam,f
seema bai w/o maghraj cast kirad  age 33 yaer r/o,f
pinki,f
kanchan,f
pinki devi,f
durga devi,f
bharti mishra,f
komal,f
pooja,f
akhatari begam,f
km. swati,f
smt monika,f
khasbhoo,f
laxmi,f
geeta,f
sunita,f
लक्ष्‍मी,f
kavita,f
reena,f
reena,f
peena,f
mis pushpa rajput,f
pinky,f
bhanwari devi,f
pawan bay,f
anshu,f
shobha,f
diwansi,f
laxmi,f
deepa,f
geeta,f
somwati @ neha,f
anita,f
heena,f
monika,f
rani,f
humera,f
kajal w/o sandeep,f
rinku,f
राधा कुमारी,f
सुश्री अनुपमा,f
sahista,f
seema,f
laxmi,f
kalpana,f
smt geeta roat meena,f
smt vimla,f
renu mandiya,f
kumari puja,f
smt santosh devi,f
neeru,f
basanti baiya,f
geeta,f
reshma,f
varsha,f
naseem,f
preeti,f
jyoti,f
khushnuma,f
indara kawar,f
mona,f
rupa,f
payal,f
gulshan,f
pooja,f
munni,f
sunita,f
pinki,f
antim,f
priyanka,f
kumari sushila,f
bhanumati kunwar with child,f
neetu,f
badri lal,f
jewa,f
urmila,f
alka,f
archana d/o,f
ruby kumari,f
farhanaz,f
kiran,f
bharti,f
reena,f
reena,f
rekha,f
renu,f
asha,f
tina,f
shana,f
reena,f
lilaki & pooja,f
smt anuradha,f
gattu devi,f
lilaki,f
kamla meena,f
kiran,f
kamla,f
laxmi,f
pooja,f
sarjaha,f
deepa,f
shalu,f
uma kumari,f
hema,f
chanchal,f
manpreet kaur,f
nirmla,f
puneeta,f
iema,f
heena,f
sarika,f
savita,f
janvi,f
smt siksha devi,f
soni,f
nitu,f
sapna,f
usha devi,f
smt. munesh devi,f
manju,f
rinki,f
kanku bai,f
sapna,f
dariya devi,f
megha,f
karuna reddi,f
harpreet kaur,f
madhuri,f
eshwari,f
monika,f
manju,f
iram,f
kajal,f
nandita,f
kamini,f
rukmani bai,f
sunita,f
smt. sabra @ jamsida,f
smt nirmla bai,f
pinki bai,f
sita,f
avneet kaur,f
aashma,f
manju,f
vinita,f
chitro,f
mamta,f
sabnam,f
renu,f
sapna,f
navleen kaur d/o,f
sangeeta,f
chetan,f
archana @ gautam gouri,f
mandeep kour,f
sawana@pinki,f
sima bai,f
meena kanwar rajput,f
lalita kunwar,f
priyanka,f
beby,f
bhanwari,f
सुश्री मीना कुवंर,f
jubeda,f
sunita urf sonu,f
nisha aggarwal,f
jyoti,f
sonu,f
manju,f
श्रीमती लीला,f
priya,f
silvia,f
ranju devi,f
sauni khatoon,f
sitara,f
priyanka,f
anuja singh,f
parmila with a child mahak,f
priyanka,f
smt chetna verma,f
kali bai,f
tohmeena,f
kiran @ kanta,f
tohmeena,f
neha,f
zeba,f
kumari lalita,f
vandana,f
sitara khatoon,f
arti,f
ramwati,f
savita,f
gunjan,f
smt vimla devi,f
kavita,f
manisha,f
neetu pandit,f
shri mati shuda,f
munni,f
munni,f
monika,f
ankita,f
pooja,f
amie margaret philips,f
parveen,f
farida,f
rajkali,f
arti @ annu,f
rakki,f
savitri @ savita,f
ruchika,f
meena,f
bhagwan jha,f
sabina,f
pooja,f
ranipal d/o,f
pooja,f
uma,f
rajeshwari,f
smt sohan bai,f
nitu hada,f
rupali,f
kajal saini,f
pooja kumari,f
इन्‍द्रा,f
pooja devi,f
sonu,f
nishar,f
pushpa,f
shikha,f
koshlya,f
preeti,f
km komal,f
gulnaza,f
sudesh,f
anjali,f
sahawaj,f
smt geeta,f
smt. sarswati devi,f
rekha,f
miss deepmala,f
shanaz,f
panchoo bhahi,f
lata lalwani,f
kirti (25) & son netik,f
moni,f
anjali,f
shaila,f
babli,f
mona,f
pinki sharma,f
sangeeta,f
kiran,f
nandni d/o late jagdish,f
smt. leela,f
simran adhikari,f
jaya,f
luxmi,f
sera,f
babita,f
sharjprit cour,f
smt. seema kanwar,f
sangita choudhary,f
savita,f
savita,f
manisha raj,f
suman,f
nirwat,f
fauji purvi,f
joya ansari along with her mother fauji puri,f
sunita,f
smt reetu,f
shabnam,f
kumara pushpa,f
kumari puja,f
smt roma,f
archna d/o tulsi ram,f
raj shri,f
sharda,f
kavita,f
seema,f
pooja,f
kavita,f
golden,f
seema,f
aarti,f
naval bai,f
shabana,f
santosh,f
km. sonam,f
sharda,f
kumara meena,f
sakeena,f
smt swati mishra,f
geeta,f
farheen,f
asha rani,f
laxmi @ komal,f
mairy kumari,f
lakshmi,f
vimla @ anjali,f
rita,f
anita,f
anju,f
shabina,f
miss heera,f
smt sajan kuwar,f
smt asha,f
manisha,f
poonam,f
parvin bano,f
sangita,f
navita,f
pinki,f
ku. rekha kumawat,f
tulki lauhar,f
kanti,f
pooja @ neha,f
preeti,f
savina,f
neelam joshi,f
rekha,f
ritu,f
kunti,f
meenu,f
nisha sharma w/o rajesh sharma,f
harsha,f
suman,f
amrita,f
momena khatun,f
बसन्‍ती,f
smt ratni,f
rekha,f
savita meena,f
sital,f
smt mariyam,f
sivani,f
ram lata,f
smt. renu,f
javade,f
smt kali,f
shiwani,f
ranju,f
shiwani,f
deepa,f
disha,f
ashiya,f
sonia,f
rajbala,f
asgari,f
phoolwati,f
सुमन,f
purnima ghose,f
smt jaya,f
prabhu lal,f
chanchal,f
chanchal,f
smt. sasibala,f
नसीम,f
renu,f
लक्ष्‍मी,f
smt. puja,f
rita,f
naresh bai,f
prableen kaur @ cherry,f
anjum,f
nitu,f
rajkumari,f
kajal,f
श्रीमती दाखा,f
kumari prem,f
suman,f
mamta,f
usha devi,f
laxmi kumari,f
neelam,f
bagdai,f
sabita devi,f
sonal seth,f
shrimati,f
bismilla,f
deepa,f
soni,f
smt- ranikhan,f
bhakuni devi,f
ruksana,f
monika @ sonia,f
rama,f
chander rekha w/o om prakash,f
bimla,f
savita sharma,f
farhanaaz,f
smt ganga,f
jyoty,f
sangeeta,f
priyanka,f
pramil,f
deepa rani,f
vandana gupta,f
munmun,f
pallavi,f
savita,f
sultana begum,f
anita,f
sarita,f
shalu,f
pinki,f
mamta,f
km. sonali,f
firoj,f
sunita,f
jotyi,f
nirmala gupta,f
shabi kumari,f
anju,f
karuna,f
vasiya khatun,f
jyoti,f
rani,f
urmila,f
ruby,f
rubi pravin,f
shikha,f
suman,f
reetu,f
श्रीमती जसोदा,f
nisha devi,f
aishe banu,f
prameela,f
poonam,f
rubina,f
komal,f
arti,f
sweety,f
sabbo,f
seema,f
pooja,f
smt pooja,f
suresh devi,f
smt. kamlesh,f
smt mangi bai with child,f
smt santa,f
snehlata,f
puja@rakhi,f
ritu,f
asha,f
mamta,f
neelu,f
rinki kumari,f
jasvinder kaur,f
chander kanta,f
neha,f
srishty @ sona d/o,f
ruby @ shama farveen,f
chander klan,f
salma,f
ि‍मक्‍की कंवार,f
urmila,f
laxmi,f
neelam mentily ritayard,f
neelam mentily ritayard,f
poonam,f
yasmin,f
sarika,f
suman,f
gudiya,f
rinki,f
meera,f
urmila,f
poonam gupta,f
deepak,f
kavita,f
arti  @ krishna w/o  raj kumar,f
siddhi dubey,f
सलमा,f
km.soniya,f
teena kanwar,f
smt dhapu,f
tanushri,f
chameli,f
sonia,f
rajbala,f
tina kour,f
sugna,f
mamta,f
nagma parveen,f
laxmi,f
englas,f
sabbo,f
savita,f
sunita,f
leelawati,f
sonia,f
bhawna jain,f
seema,f
chandni,f
kum. rekha,f
smt pinki devi,f
lata,f
poonam,f
mehrunisha,f
rajkumari,f
smt laxmi @ ragni,f
nisha,f
श्रीमती आशा देवी,f
smt reetu,f
ifteshyam akhtar,f
amrat kunwar,f
laxmi,f
sunita,f
neha,f
antima,f
pooja,f
laxmi @ sujata,f
gulfasha,f
bhura kanwar @ suman kanwar,f
santosh devi,f
kavita,f
roma kumari,f
farhin,f
suman,f
chetna,f
savitri devi,f
parmjeet kaur /pammo,f
rajni devi,f
rajni,f
rama devi,f
babli,f
kavita,f
arti @ ishlawati,f
sunita,f
poonam d/o bheem singh,f
sonu,f
jyoti,f
yamuna,f
shalu,f
kanchan,f
heena @ shahjha,f
maya,f
radha,f
naina,f
meera,f
ompati,f
janam,f
pooja,f
k. jasodha,f
smt rajjoo @ rajni,f
krishna bai,f
shivani sharma,f
km. dayji,f
shikha kumari,f
ritu,f
archna,f
pinki kumari,f
pooja,f
seema,f
pinki kumari,f
pooja devi,f
श्रीमती जेनम,f
neha,f
kiran,f
hemlata,f
ekta,f
smt.manju devi,f
unnati,f
prameela,f
rukhsana,f
satosh,f
hasibullah,f
pooja goyal,f
sunny kumari,f
meenakashi w/o amar,f
kavita kumari,f
shivani,f
smt roshni gupta,f
ruksin,f
bb javetha,f
soni mishra,f
archna,f
sheela nain,f
rinku & joyti,f
parwati,f
सईदा बेगम,f
radha @ pinki,f
sudesh,f
monika,f
nitu,f
smt ratni,f
kumari radha,f
suman,f
mushkan,f
misbah,f
lali,f
jyoti,f
meenakashi w/o amar,f
babita,f
sangeeta,f
pooja verma,f
reshma kami,f
luxmi rani,f
smt sumitra,f
padma,f
km. rubina,f
sabeeha  khatun,f
kiran,f
smt. daya,f
smt. daya,f
ruppa devi,f
anita soni,f
shikha,f
chaman jahan,f
sashi bala,f
jyoti,f
sira bano,f
preeti,f
mallo,f
kiranti,f
naima,f
kalpna,f
sneha,f
jyoti,f
sunita,f
pushpa kumari,f
smt joty,f
neetu,f
chanchal,f
pooja,f
km  meenu sharma,f
sohan uraf pinta,f
ruksar bano,f
smt narayn kaur,f
sangeeta,f
smt puja @ bharti joshi,f
satwinder kaur,f
kumari manisha,f
halki bai,f
nagma,f
aradhana,f
kanchan,f
neha,f
madhu nayak,f
aashma,f
priyanka,f
jyoti,f
jyoti,f
smt chapma bai,f
sunita,f
kumari puja,f
suman kumari,f
renu d/olt. kanda swami,f
monika kumari,f
sheetal,f
arshi,f
nisha,f
guddo,f
gulab,f
shalu,f
nisha,f
miss badi,f
shrimati harkali,f
savita jha,f
kachan,f
preena parbhakar,f
naseema khatun,f
ramjas,f
supiriya @ muskan,f
parwati,f
sapna mandal,f
ravina yadav,f
beena uraf meana,f
sngeeta,f
miss anju maida,f
km durgesh,f
smt. krishna devi w/o shankar saini,f
sonam,f
devika,f
sunita panchal,f
poonam,f
suhaliya,f
dipali,f
sana,f
kajal,f
कोशल्‍या,f
shanti,f
rihana khatoon,f
श्रीमती इन्‍द्रा,f
laxmi,f
kumare  dali,f
rupa,f
anuradha,f
nikki sharma,f
doli,f
yashmin,f
laxmi,f
kirti,f
aarti,f
sapna,f
soni kumari,f
anjali,f
rabita,f
varsha,f
सुश्री मुन्‍ना बाई,f
vandana,f
sapna,f
anjli,f
nitu,f
मुन्‍ना बाई,f
km reena,f
smt prema devi,f
smt leela kunwar,f
suman devi,f
smt geeta,f
nirma devi bawari,f
manju,f
karima,f
pooja,f
sakshi,f
laxmi  berwa,f
meena devi & akash,f
versha,f
neha w/o hem singh,f
mohsina,f
श्रीमती प्रेम बाई,f
dimpal,f
munni,f
sushma,f
sheelu lata sahu,f
smt chitra,f
rukhsar khan,f
geeta  gurung,f
anjali kirti,f
ayasha,f
poonam,f
priyanka,f
sonam,f
surbhi,f
pinki,f
श्रीतती जोसनादास,f
sona,f
kanchan,f
pool kumari,f
miss santosh,f
pinki,f
smt. manju devi,f
smt mamta,f
smt bina devi,f
km poonam,f
maya,f
meena kawar,f
manju bai  bagri,f
teena,f
raju devi,f
kamla,f
manju bai,f
anno,f
soni devi,f
shahnaz,f
suman devi,f
komal,f
bimla ( with son tushar ),f
pear bano,f
narender kumar vajpai,f
shakuntla devi,f
shma,f
anita,f
maya,f
smt. sumitra,f
smt munni devi,f
puja @ gudiya,f
basanti devi,f
smt. anita devi,f
smt. sunita,f
smt.nitu devi,f
saku kunwar,f
miss rekha,f
meeta jena,f
husno,f
shiva,f
सुश्री चेतना,f
ritu,f
switi,f
humera,f
durga,f
shobha wati,f
poonam,f
sivani devi,f
miss manju,f
shahjadi khatoon,f
meeta jain,f
shamim,f
arifa bano,f
monika,f
priyanka,f
rukya jan,f
nisha,f
somwati,f
jyoti sona,f
anuradha,f
laxmi,f
shalini,f
anchal devi @ samina bano,f
smt punam bailwal,f
kamla,f
reena,f
shri mati savita,f
sony,f
usha,f
deep kaur,f
kavita @ meena,f
mehfooj,f
sapna,f
malti prajapati,f
jebi khan,f
monika,f
arti,f
ruksana,f
smt dimpal gayri,f
amrita kashmira,f
pooja,f
nazma khatoon,f
rani,f
reshma,f
aarti mehta,f
ekta chopra,f
laxmi,f
radhika,f
choti bitya,f
savita  devi,f
anshu rani,f
smt rupi rawat,f
puja salvi,f
manju @ rachna,f
smt mukesh,f
prem lata,f
rajni,f
kanchan,f
shalu rathore,f
arti,f
pooja devi,f
radha,f
sanjeeta d/o soram caste ahedi r/o balda ps kelwar,f
sajia,f
suman,f
pooja,f
roshani,f
anu,f
kala bai,f
sadhna singh @ dimple,f
preeti,f
limca,f
rekha,f
manisha,f
suman,f
laxmi @ pooja,f
babali yadav,f
vimal,f
nayaka rahman,f
kushmi devi,f
jainab khan,f
heena,f
sanju,f
pooja,f
sanjogta,f
deepu @ nisha,f
geetika,f
smt  alka rani,f
alka rani,f
smt channu bansada,f
aarti,f
priyanka @ pinki,f
rani,f
komal,f
tasleem,f
sahnara,f
geeta devi,f
ashish,f
smt. ranjana devi,f
nisha,f
nisha khurshid,f
suman ( with two child ),f
leela nath,f
chandani,f
sonia banerjee,f
meena,f
prasanta,f
ruksana khatoon,f
ajmit kaur,f
jyoti,f
jyoti,f
nazima,f
poonam kumari,f
razia devi,f
ganga,f
laxmi @ mona,f
mankuri devi,f
rennu,f
suman,f
laxmi,f
smt momin,f
keshar ninama,f
rekha,f
babali,f
km geetali,f
km gitali,f
swati,f
rakhi,f
reena mehar,f
smt laxmi urf gudiya,f
samiya meena,f
aarti,f
kumari soni,f
shabana,f
annu,f
pinky @ rahul,f
soba d/o ajay kr,f
payal,f
rinki,f
sangeeta,f
daya,f
dipika,f
pushpa jha,f
rakhi,f
nisha,f
omwati,f
asha,f
smt amita yaday,f
श्रीमती लाली,f
meenu kumari,f
लाली,f
rabiya,f
chanda devi,f
chanda devi,f
chanda devi,f
chanda devi,f
smt bharti devi,f
savreen khatoon,f
areen momin,f
kiran,f
hemlat,f
shabana khatun,f
sakshi @ july d/o,f
sunhara @shabnam,f
shallu,f
neha,f
parmila sona,f
amrin,f
anu,f
marjina,f
smt lata davi,f
smt smshida,f
ms. narbada,f
smt rukhsana,f
neeta@narayani gayri,f
geeta devi,f
sohan bai,f
nidhi,f
aarti,f
shivani,f
priti,f
pooja,f
सुगना,f
pooja,f
sushila,f
babita,f
sunita,f
smt dharamveeri,f
pholwati,f
rekhwan,f
rekha,f
maigo,f
jyoti,f
suman,f
seema devi,f
kajal,f
श्रीमती केशर उफ गे��,f
manju,f
kamlesh,f
sarju,f
ritu,f
satvida,f
nachita,f
smt shanta nayak,f
miss kalapana,f
km guddiya,f
reetu shrama,f
manisha,f
savita,f
umme kool sum sitara jahan,f
sonam,f
baby tahiran,f
neha,f
rizwana,f
roshani,f
nathiya devi,f
neelam,f
kanchan,f
awshin,f
सुश्री मांगी बाई,f
rachana,f
mitlesh,f
anita,f
tabassum,f
pooja,f
firdosh,f
channu basda,f
asha,f
channu bai,f
rina,f
sunita,f
shama praveen,f
kavita,f
suman,f
नैना,f
श्रीमती जशोदा,f
savita,f
smt afrooj,f
smt urmila,f
gudia,f
poonam devi,f
km. neha,f
harry,f
baby,f
amisha bharti @ mahi,f
kiran,f
soni,f
baby @ savitri,f
pooja,f
sonia,f
renu,f
mariyam,f
rita devi,f
तारा,f
rubina,f
shamima,f
aasha,f
sushri manju,f
seema kumari,f
kirti srivastav,f
chandni,f
vaishali,f
anita,f
sabrina pewel hawell,f
lalita,f
bhawna,f
rihana,f
shahida,f
savita,f
pinki,f
ranjana,f
tina,f
km meenu,f
gaytri,f
meenakshi,f
ravina,f
riju,f
smt kavita,f
kajal @ payal,f
mema,f
sahgufta,f
nisha thakur,f
priyanka with a child tusar,f
suman,f
usha devi with her two child-dheeraj & shivani,f
sugna,f
asha,f
fahira soni,f
sheela,f
aarti devi,f
zarina,f
smt fareeda,f
kumari renu,f
rekha devi,f
sonia,f
poonam @ purnima,f
rubbina,f
bhawana,f
bhart,f
komal @ pinki,f
kumari mamta,f
deepa devi,f
sunita,f
smt sanju,f
mamta,f
nargish,f
gita,f
tanya mishra,f
suhani @ chhutki,f
durga @ sheetal,f
punam,f
rama @mona,f
seema,f
shrishti,f
bharti,f
rakhi,f
dimple,f
farmeena d/o kamar khan,f
smt monika,f
dur ga,f
nandini @ meenu,f
smt suman,f
smt. hemlata,f
smt mamta devi,f
"raju, sahi ram, khusbu",f
sandhya,f
km. shama,f
chanchal saini,f
rashmi @ nidhi,f
radhika,f
mamta,f
kajal,f
bimla marman,f
sarmila,f
meenakshi rawat,f
tabbusum,f
renu,f
suman,f
indra wati,f
suman,f
beena,f
smt manju,f
komal,f
madhu devi,f
smt pooja,f
smt. madhu urf sonu,f
asha,f
aasha,f
savita kumar,f
meena devi,f
pushpa,f
jenny,f
smt bhagwani,f
bhawari,f
deepa,f
balvinder kaur d/o late s. amreek singh,f
farjana,f
poonam,f
maaya,f
vimla,f
sapna,f
सुश्री आशा कुमारी,f
firdosh,f
manju,f
beni dangi,f
laxmi,f
tinvkal sharma,f
mahjabi,f
taki moon,f
pooja,f
anjali,f
poonam,f
reena,f
bhawar kali,f
archana,f
jyoti,f
miss. hansa,f
smt. rani,f
smt bahvarkali,f
lavli,f
sangeta,f
sosari gameti,f
laxmi,f
km tanjeem,f
mintu devi,f
malika,f
rijwana,f
anju,f
sushmita rai,f
sunita @radha,f
vaishali,f
shipra pandey,f
mansi,f
neetu,f
manju singh,f
jyoti,f
neha,f
rani,f
pataso devi,f
rajesh bai,f
priyanka,f
mamta,f
lovely,f
komal,f
nisha,f
anamika,f
malti,f
ekata meena @ kiran,f
sonia,f
miss mamta,f
kumari ritika sethi,f
km0 hina,f
hajari bai,f
savitri,f
susmita,f
arsi,f
sapna,f
praveen,f
neha,f
pooja,f
arti,f
santra,f
श्रीमती मुन्‍ना कं,f
kamlesh @ asha,f
smt rekha meghwal,f
anshu,f
rinku,f
smh.sugana,f
rihana,f
manju,f
dimpal @ saifali,f
nisha rani,f
sunita devi,f
rizwana,f
sunita,f
preeti,f
farana,f
preeti,f
priyanka,f
sweety,f
joyate,f
teena,f
rakhi,f
urmila devi,f
gori,f
nitu,f
,f
saroj,f
laxmi bai,f
geeta,f
pinki,f
pinki,f
lashma devi,f
roshani devi,f
pooja,f
rupali jakhotia,f
kumari kiran,f
neha @ prachi,f
charnjeet,f
santosh,f
marjana,f
ambika,f
sonam,f
kalpana,f
sabra,f
komal,f
श्रीमती इन्‍द्राब�,f
shymo devi,f
maadhuri rai,f
pooja,f
kumari deepa,f
neelam kour @ soni,f
nilam singh,f
isha batra,f
manisha sharma,f
rama,f
rubbi,f
shalu,f
kavita,f
dhanwanti,f
kamlesh,f
pooja,f
priyanka,f
bharti,f
bimla,f
manisha,f
smt nawali,f
pooja rathor,f
sukmani,f
mamta,f
kumari khalida,f
hemlata,f
fulo devi,f
sonu kanwar,f
smt.lokesh,f
annu,f
salma bano,f
guddi,f
santoshi kumari,f
priya,f
pawni,f
ruby raghav,f
rakhi,f
krishna,f
rekha,f
ritu,f
rakhi,f
shilpi,f
kamlesh,f
lata sen,f
smt laxmi,f
munnia,f
shalu @ sheetal,f
priyanka lohiya,f
reena,f
ankita,f
smt kavita w/o ganesh harijan,f
rani,f
monika,f
jyoti @ shalu,f
pooja,f
neelam,f
smt. seema jat,f
km. pooja,f
lta seni,f
ram rati,f
jyoti,f
poonam rai,f
poonam @ pinki,f
kiran,f
aasha,f
renu,f
simran,f
bhagwati,f
kiran d/o,f
pooja,f
chanda devi,f
smt. urmila devi,f
shrimati sunita devi,f
smt. deena kanwar,f
pooja,f
bina ravat,f
kavita,f
aarati urf silochna,f
shilpa,f
durga,f
sanju devi,f
neha,f
saheen,f
reena  age 20 yae,f
chhavi,f
kajal,f
nargish,f
dipeeka,f
smt rekha salvi,f
muskan kannojiya,f
sapana,f
purnima thapa,f
salma,f
arti,f
usha,f
arti,f
pooja,f
mamta,f
asha,f
ruby,f
panchi,f
reeta,f
smt. seema,f
rashmi jhaa,f
mamta,f
jarina,f
smt kanchan,f
smt. bharti,f
sintu kumari,f
mamta,f
sanju devi @ anjli  ( with child sukaneya age 1 ye,f
najara khatun,f
kanchan,f
rajbala,f
pooja,f
dilish @ dishu,f
aarti,f
mamta,f
kumari khusbu singh,f
pinky,f
richa,f
nirmla,f
sonali,f
jaspreet kaur,f
sonam,f
sapna,f
श्रीमती टीना,f
kesavi devi,f
ashmin,f
deepu,f
sipra,f
smt. barsa,f
khushboo @khushi,f
seema,f
santosh bai,f
neha jain,f
ramrati,f
kuldeep,f
sangeet,f
jyoti,f
kalpna,f
rani kumari,f
kanti kumari,f
nargish,f
nisha,f
sushma,f
alis,f
kumari kajal,f
beena kumari,f
chanchal @ mamta,f
shilap,f
smt.nisha,f
indu devi,f
imrana khatun,f
ruby,f
jyoti,f
husiya devi,f
hina,f
kavita d/o,f
meena,f
शाहीन,f
raju devi,f
sapna @ rajni,f
ku. kanchan chouan,f
siwani,f
nafeesa,f
usha,f
sibanaz,f
monam sharma,f
sheela,f
meela devi,f
rakhi,f
shakshi,f
rajkumari,f
phool kumari,f
meenu,f
smt mamta,f
prem devi,f
priyanka @ maruti,f
radhika,f
poonam,f
ashma,f
ajay kumar yadav,f
premwati@radha,f
neeru,f
divya,f
smt kavita,f
hongsi,f
neha,f
monika,f
sunita w/o ajab singh,f
shabana,f
smt neeru gadari,f
soniya @ pinki,f
rubi,f
minaxi,f
swati,f
khush naseeb,f
meenakshi,f
khusboo,f
bali,f
rajinder kaur w/o,f
soni,f
meenakshi,f
roopali,f
smt rekha suthar,f
irfan mohmmad,f
monika,f
preeti,f
rajni,f
rimmi kaur,f
roshani,f
kanchan,f
humera @ arman,f
kiran,f
neha,f
rubina,f
smt. benjeer,f
kamla,f
tulsi,f
saroj,f
kavita,f
pushpa,f
lakhvinder,f
kumari ritu dabi,f
revakshi,f
bhanwari devi,f
smt. supyar,f
minakshi,f
nikhad,f
neeraj kumari,f
sarika,f
munni,f
neelam,f
tarannum,f
tulsi,f
sahima,f
pooja,f
seema devi,f
minaxni,f
foolwati,f
sahil,f
